speech_id,date,claim_id,claim,canonical_claim,land_relevance,delegitimization,environmental_repertoire,macro,meso,micro,considered
14545D41254,2012-12-11,14545D41254_2,A Vice-Prefeita de Alto Boa Vista recebeu um tiro da polícia no abdome.,Ações policiais resultam em ferimentos a representantes de movimentos sociais.,,,,,,,
14545D41254,2012-12-11,14545D41254_3,Um conflito que nunca antes existiu está ocorrendo na região de Alto Boa Vista.,Um conflito está ocorrendo em uma região.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_4,Crianças foram despejadas da escola e da sala de aula.,O Estado Brasileiro desaloja crianças de escolas e salas de aula.,,,,,,,
14545D41254,2012-12-11,14545D41254_5,Nem o princípio da legislação que protege a criança e o adolescente foi respeitado.,O Estado Brasileiro desrespeita a legislação de proteção à criança e ao adolescente.,,,,,,,
14545D41254,2012-12-11,14545D41254_6,"O conflito em questão é criado pela inabilidade, falta de democracia e falta de competência da FUNAI.","A inabilidade, falta de democracia e falta de competência de órgãos estatais causam conflitos.",Sim,,,,,,
14545D41254,2012-12-11,14545D41254_8,"Cada família xavante em Mato Grosso mora em 25 mil hectares, enquanto a de um assentado mora em 50 hectares.",A distribuição de terra é desigual entre diferentes grupos.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_9,Tanto as famílias xavantes quanto as de assentados estão passando necessidade.,O Estado Brasileiro não garante condições dignas de vida para famílias tradicionais e assentados.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_12,"O xavante não mora em região de mata, ele só mora no cerrado.","A presença de determinados povos originários é restrita a um bioma específico, e não a outro.",Sim,,Sim,,,,
14545D41254,2012-12-11,14545D41254_13,A região onde está sendo feito o despejo era mata.,A área de atuação de atores territoriais era uma área de vegetação nativa.,Sim,,Sim,,,,
14545D41254,2012-12-11,14545D41254_15,"A presença de helicópteros, carros da Guarda Nacional, da Polícia Federal e tudo o mais vai aumentar o conflito e continuarão morrendo gente.",A presença de forças de segurança estatais aumenta o conflito e a mortalidade em disputas territoriais.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_16,"Houve omissão da FUNAI, do Ministério da Justiça e da própria Presidente da República.",O Estado Brasileiro falhou em suas responsabilidades.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_17,A Presidente da República não ouviu o grito da Comissão Externa.,O Estado Brasileiro não ouviu as demandas de atores territoriais.,,,,,,,
14545D41254,2012-12-11,14545D41254_19,"O Governo do Estado doou outra área, entre o Rio das Mortes e o Rio Araguaia, ampliando a área indígena ainda mais.",O Estado Brasileiro amplia áreas de grupos específicos.,Sim,,Sim,,,,
14545D41254,2012-12-11,14545D41254_23,A demanda sobre a área em questão está na Justiça desde 1992.,A disputa por território está em processo judicial.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_24,Esses moradores estão na área há 70 anos.,A ocupação de territórios por determinados grupos é antiga.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_25,"A FUNAI não tem condições de promover um debate para que os dois setores, através de audiências públicas, possam se posicionar.",O Estado Brasileiro não tem condições de promover debate entre setores.,Sim,,,,,,
14545D41254,2012-12-11,14545D41254_27,Gente que viveu toda a sua juventude naquela área está hoje sendo despejada a bala.,O Estado Brasileiro despeja à força pessoas que vivem em determinada área.,Sim,,,,,,
2744D37771,2003-05-30,2744D37771_1,"Professores do ensino público cumprem dupla jornada de trabalho e têm aposentadoria especial aos 25 anos de trabalho, sendo 25 anos na escola e 25 em casa, totalizando 50 anos.",Professores do ensino público cumprem dupla jornada de trabalho e têm aposentadoria especial aos 25 anos de trabalho.,,,,,,,
2744D37771,2003-05-30,2744D37771_2,O Poder Executivo tem obrigação de cumprir o que prometeu e de contribuir com a Nação.,O Poder Executivo deve cumprir suas promessas e contribuir com a Nação.,,,,,,,
2744D37771,2003-05-30,2744D37771_3,O tempo para explanar todos os assuntos é muito curto.,O tempo disponível é insuficiente para abordar todas as questões relevantes.,,,,,,,
2744D37771,2003-05-30,2744D37771_4,O trabalhador brasileiro deveria ter um salário mínimo superior ao proposto pelo Governo.,O Estado Brasileiro deve garantir um salário mínimo superior ao proposto.,,,,,,,
2744D37771,2003-05-30,2744D37771_5,As propostas feitas pelo Governo para melhorar as condições de vida do trabalhador brasileiro têm sido vencidas como um rolo compressor.,O Estado Brasileiro implementa propostas que superam as condições de vida do trabalhador brasileiro.,,,,,,,
2744D37771,2003-05-30,2744D37771_6,"O Governo, apesar do discurso de campanha de melhorar a vida do povo, tem apresentado uma realidade diferente.",O Estado Brasileiro não cumpre promessas feitas a populações.,,,,,,,
2744D37771,2003-05-30,2744D37771_7,O Governo brasileiro tem de voltar os olhos para o desarmamento dos jagunços.,O Estado Brasileiro deve desarmar grupos armados.,Sim,,,,,,
2744D37771,2003-05-30,2744D37771_9,O desarmamento dos jagunços e fazendeiros do Nordeste é um perigo.,O desarmamento de fazendeiros é um perigo.,Sim,,,,,,
2744D37771,2003-05-30,2744D37771_10,O partido do orador é independente e apoiará projetos do Governo que efetivamente melhorem as condições de vida de toda a população brasileira.,O partido do orador apoiará projetos do Governo que melhorem as condições de vida da população.,,,,,,,
2744D37771,2003-05-30,2744D37771_11,O Governo brasileiro deve desarmar o MST.,O Estado Brasileiro deve desautorizar movimentos da luta pela terra.,Sim,,,,,,
2744D37771,2003-05-30,2744D37771_12,O Governo brasileiro deve desarmar todos aqueles que querem criar no Brasil uma luta de classes.,O Estado Brasileiro deve desarmar movimentos sociais que promovem conflitos sociais.,,,,,,,
2744D37771,2003-05-30,2744D37771_13,Não se deve ser favorável à luta entre brasileiros.,Ações de movimentos da luta pela terra causam conflito entre brasileiros.,,,,,,,
2744D37771,2003-05-30,2744D37771_15,O Governo deve voltar os olhos para os movimentos armados que já praticaram agressões.,O Estado Brasileiro deve vigiar movimentos armados que praticaram agressões.,,,,,,,
2744D37771,2003-05-30,2744D37771_17,Nada foi dito ou reportado sobre o episódio de degola de um policial militar por integrantes do MST.,O Estado Brasileiro não reportou um ato violento cometido por integrantes de movimentos da luta pela terra.,Sim,,,,,,
2744D37771,2003-05-30,2744D37771_18,"O policial militar degolado era um pai de família e deixou filhos e esposa à deriva, sem condições de sustento.",A violência contra agentes da lei resulta em desamparo familiar.,,,,,,,
2744D37771,2003-05-30,2744D37771_19,É necessário se pronunciar sobre um ofício que recebeu da ANDES a respeito da aposentadoria dos professores e da reforma da Previdência.,O Estado Brasileiro deve se pronunciar sobre questões previdenciárias de professores.,,,,,,,
2744D37771,2003-05-30,2744D37771_14,Deve haver luta armada entre brasileiros proprietários de terras e trabalhadores brasileiros.,A luta armada entre proprietários de terras e trabalhadores ocorre no Brasil.,Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_2,As invasões de terras causam enormes prejuízos para a economia das cidades paranaenses e para todo o Estado.,Ações de movimentos da luta pela terra causam prejuízos econômicos para o Estado.,Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_6,"As invasões de terras afetam o emprego, a renda e a dignidade de mais de mil funcionários da empresa Araupel e de todos aqueles cujo sustento depende da cadeia econômica criada por suas atividades.","Ações de movimentos da luta pela terra afetam negativamente o emprego, a renda e a dignidade de trabalhadores e da cadeia econômica.",Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_8,"Os líderes do MST declaram abertamente que querem expulsar a Araupel da cidade, o que a população de Quedas do Iguaçu e o Estado do Paraná não seriam capazes de suportar.","Líderes de movimentos da luta pela terra visam expulsar atores econômicos estabelecidos, o que geraria impacto insustentável para a população e o Estado.",Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_9,O problema das invasões de terra ameaça o desenvolvimento promissor dos Municípios paranaenses.,Ações de movimentos da luta pela terra ameaçam o desenvolvimento de atores territoriais.,Sim,Sim,,,,As ações de ocupação de terras e espaços por movimentos sociais são apresentadas como errôneas e problemáticas.,
17868D42249,2015-09-02,17868D42249_12,"As invasões de terras produtivas, com suas intermináveis demandas jurídicas, fazem com que os produtores deixem de investir no Paraná.",Ações de movimentos da luta pela terra desestimulam o investimento em atividades produtivas.,Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_13,A insegurança jurídica causada pelas invasões de terra tem efeitos terríveis sobre a economia local e reflexos sobre as garantias do direito à propriedade.,Ações de movimentos da luta pela terra causam insegurança jurídica que afeta a economia local e o direito à propriedade.,Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_16,As invasões de fazendas invadidas no Estado do Paraná afetam a economia do Estado e a vida de milhares de paranaenses.,Ações de movimentos da luta pela terra afetam a economia e a vida de pessoas.,Sim,Sim,,,,,
17868D42249,2015-09-02,17868D42249_1,Precisamos urgentemente de uma solução para as invasões de terras no Brasil.,Ações de movimentos da luta pela terra são avaliadas como negativas.,Sim,,,,,,
17868D42249,2015-09-02,17868D42249_3,A Fazenda da Araupel já contabilizava R$ 9 milhões em prejuízos após um ano de invasão de suas terras.,Ações de movimentos da luta pela terra causam prejuízos financeiros a atores territoriais.,Sim,,,,,,
17868D42249,2015-09-02,17868D42249_4,"Mesmo contando com um mandado de reintegração de posse expedido, o problema da invasão de terras não foi resolvido.",Ações estatais para reintegração de posse não resolvem o problema da invasão de terras.,Sim,,,,,,
17868D42249,2015-09-02,17868D42249_7,Uma das maiores reservas de araucárias do mundo acabou sendo devastada na área invadida.,Ações de atores territoriais causam devastação de reservas naturais.,Sim,,Sim,,,,
17868D42249,2015-09-02,17868D42249_10,O relatório da Comissão Parlamentar de Inquérito da Reforma Agrária registrou que entre 1986 e 2004 aconteceram 428 invasões no Estado do Paraná.,Movimentos da luta pela terra realizam invasões de propriedades.,Sim,,,,,"O argumento centraliza-se no aumento de números negativos em diversas áreas, indicando falhas e problemas sociais e estatais.",
17868D42249,2015-09-02,17868D42249_11,"Em 2005, 72 propriedades no Paraná encontravam-se invadidas, e 54 destas aguardavam o cumprimento de mandados de reintegração de posse concedidos pela Justiça.",O Estado Brasileiro não garante a posse de propriedades rurais.,Sim,,,,,,
17868D42249,2015-09-02,17868D42249_14,"Sem a garantia do direito à propriedade, o proprietário não investe.",A garantia do direito à propriedade incentiva o investimento.,Sim,,,,,,
17868D42249,2015-09-02,17868D42249_15,O proprietário não planta quando não sabe se vai poder colher.,A ausência de garantia de colheita desestimula o plantio por proprietários.,Sim,,,,,"O produtor rural é desrespeitado, explorado e abandonado pelo Estado, o que dificulta seu progresso.",
19315D42835,2017-04-10,19315D42835_9,Reservas indígenas e quilombolas é um grande negócio.,Reservas de povos originários e comunidades tradicionais são um negócio lucrativo.,Sim,Sim,,,,,
19315D42835,2017-04-10,19315D42835_10,"A área destinada a reservas indígenas e quilombolas é equivalente a toda a Região Sudeste e destinada a menos de 1% da população brasileira (0,26% de índios).",A área destinada a reservas de povos indígenas e quilombolas é desproporcionalmente grande em relação à população que as ocupa.,Sim,Sim,,,,,
19315D42835,2017-04-10,19315D42835_13,O Governo demarca como quilombola área onde estão presentes negros brigando contra negros.,O Estado Brasileiro demarca como quilombola área onde há conflito entre grupos de negros.,Sim,Sim,,,,,
19315D42835,2017-04-10,19315D42835_14,Não há justiça nem mérito na política quilombola.,A política quilombola não possui justiça nem mérito.,Sim,Sim,,,,,
19315D42835,2017-04-10,19315D42835_15,"Por trás da política quilombola está uma política bilionária, mais de 1 bilhão de reais por ano somente para quilombolas.",O Estado Brasileiro destina recursos financeiros vultosos para movimentos da luta pela terra.,Sim,Sim,,,,,
19315D42835,2017-04-10,19315D42835_16,Quem demarca terras quilombolas conta com a simpatia deles para fazer propaganda na época eleitoral e votar nesse tipo de pessoa.,Ações de demarcação de terras são realizadas com o objetivo de obter apoio político em períodos eleitorais.,Sim,Sim,,,,,
19315D42835,2017-04-10,19315D42835_17,"Se depender da minha caneta, haverá terra indígena sim, mas apenas com parte justa e não com demarcação exagerada e estrondosa.",O Estado Brasileiro demarca terras indígenas de forma exagerada.,Sim,Sim,,,,,
